DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
8/25/2017 17:30,25.66,74.2,4.928,336.4,120.1,36957.33629,23405.70222,23021.94357
8/25/2017 17:40,25.62,73.5,4.923,230.3,130.9,37794.80577,23622.38648,23383.0721
8/25/2017 17:50,25.63,74,4.924,264.3,194.4,38127.2364,24135.58606,23924.76489
8/25/2017 18:00,25.51,74.9,4.927,286.9,277.2,38261.48724,24283.84372,24153.47962
8/25/2017 18:10,25.37,75.7,4.927,213.6,186.9,37967.41398,24006.3358,24346.0815
8/25/2017 18:20,25.27,76.4,4.932,205.2,195.8,38101.66482,24131.78458,24592.85266
8/25/2017 18:30,25.14,77.2,4.931,166.6,164.6,38689.81132,24363.67476,25591.97492
8/25/2017 18:40,24.99,78.2,4.926,153.4,151.5,39802.17536,25009.92608,26783.69906
8/25/2017 18:50,24.95,78.5,4.929,114.1,111.8,41822.33074,26484.89968,28938.4326
8/25/2017 19:00,24.81,78.9,4.93,85.4,85.8,44865.34961,28628.93347,31008.90282
8/25/2017 19:10,24.74,79.5,4.923,65.7,66.19,47454.47281,30206.54699,32567.77429
8/25/2017 19:20,24.65,80.5,4.927,47.59,46.85,48093.76249,30506.86378,33314.10658
8/25/2017 19:30,24.58,80.9,4.921,27.23,25.99,48477.33629,30579.09187,33284.01254
8/25/2017 19:40,24.53,81.3,4.921,12.9,11,48713.87347,30563.88596,33193.73041
8/25/2017 19:50,24.43,82.1,4.92,4.163,3.411,48841.73141,30617.10665,33356.23824
8/25/2017 20:00,24.39,82.4,4.922,1.528,1.185,48733.05216,30541.07709,33193.73041
8/25/2017 20:10,24.29,83,4.924,0.289,0.252,48688.30189,30484.05491,32977.05329
8/25/2017 20:20,24.25,83.2,4.932,0.095,0.093,48605.19423,30468.849,32573.7931
8/25/2017 20:30,24.21,83.4,4.924,0.113,0.104,48311.12098,30316.78986,32339.05956
8/25/2017 20:40,24.12,83.7,4.925,0.102,0.063,48125.72697,30179.93664,32242.75862
8/25/2017 20:50,24.13,83.9,4.928,0.08,0.115,48100.15538,30103.90707,31803.38558
8/25/2017 21:00,24.1,84.2,4.922,0.088,0.115,47997.86903,29784.58289,31610.7837
8/25/2017 21:10,24.01,84.6,4.926,0.066,0.122,47997.86903,29659.13411,31496.42633
8/25/2017 21:20,24,84.9,4.929,0.077,0.115,47684.61709,29290.39071,31243.63636
8/25/2017 21:30,23.95,84.9,4.919,0.095,0.111,47333.00777,29423.44245,30912.60188
8/25/2017 21:40,23.98,84.9,4.924,0.084,0.107,46911.07658,29043.29461,30629.71787
8/25/2017 21:50,23.97,84.8,4.925,0.11,0.133,46252.60821,28826.61035,30461.19122
8/25/2017 22:00,23.95,84.5,4.916,0.088,0.089,45753.96226,28530.09504,30184.32602
8/25/2017 22:10,23.98,84.5,4.92,0.08,0.122,45427.92453,28336.21964,30033.8558
8/25/2017 22:20,23.95,84.4,4.926,0.08,0.089,44667.16981,28241.18268,29600.50157
8/25/2017 22:30,23.94,84.4,4.924,0.08,0.081,43944.77248,27670.96093,29299.56113
8/25/2017 22:40,23.95,84.3,4.923,0.069,0.141,43139.26748,27051.31996,29064.82759
8/25/2017 22:50,23.88,84.4,4.922,0.095,0.085,42410.47725,27039.91552,28715.73668
8/25/2017 23:00,23.82,84.5,4.918,0.073,0.115,41611.36515,26655.96621,27909.2163
8/25/2017 23:10,23.82,84.6,4.917,0.069,0.148,40575.71587,26142.76663,27379.56113
8/25/2017 23:20,23.81,84.5,4.923,0.062,0.137,39936.42619,25682.78775,27162.88401
8/25/2017 23:30,23.76,84.4,4.921,0.058,0.096,39092.56382,25139.17635,26861.94357
8/25/2017 23:40,23.8,84.4,4.925,0.066,0.081,38427.70255,24644.98416,26290.15674
8/25/2017 23:50,23.79,84.3,4.926,0.058,0.159,37398.44617,24029.14467,25766.52038
8/26/2017 0:00,23.8,84.3,4.919,0.084,0.107,36477.86903,23660.40127,25200.75235
8/26/2017 0:10,23.82,84.2,4.921,0.11,0.1,35768.25749,23170.01056,24737.30408
8/26/2017 0:20,23.81,84.3,4.927,0.062,0.163,35135.36071,22710.03168,24291.91223
8/26/2017 0:30,23.75,84.8,4.921,0.088,0.074,34406.57048,22200.63358,23948.84013
8/26/2017 0:40,23.69,85.3,4.921,0.088,0.093,33824.81687,21995.35375,23461.31661
8/26/2017 0:50,23.6,85.4,4.924,0.077,0.104,33166.3485,21113.41077,22727.02194
8/26/2017 1:00,23.53,85.8,4.917,0.069,0.163,32578.202,20683.84372,22137.17868
8/26/2017 1:10,23.52,86,4.916,0.088,0.144,32169.0566,20277.08553,21932.53918
8/26/2017 1:20,23.47,86,4.92,0.08,0.104,31708.76804,20269.48258,21426.95925
8/26/2017 1:30,23.42,86.2,4.922,0.073,0.081,31280.44395,19539.59873,21053.7931
8/26/2017 1:40,23.39,86.3,4.922,0.099,0.1,30871.29856,19322.91447,20644.51411
8/26/2017 1:50,23.3,86.4,4.923,0.077,0.119,30730.65483,19011.19324,20283.38558
8/26/2017 2:00,23.29,86.5,4.919,0.099,0.078,30462.15316,19281.0982,19579.18495
8/26/2017 2:10,23.21,86.4,4.916,0.073,0.104,29969.90011,18881.94298,19145.83072
8/26/2017 2:20,23.27,86.4,4.918,0.091,0.107,29714.18424,18889.54593,18742.57053
8/26/2017 2:30,23.3,86.5,4.917,0.128,0.104,29330.61043,18676.66315,18549.96865
8/26/2017 2:40,23.27,86.5,4.917,0.099,0.096,29266.68147,18665.25871,18574.04389
8/26/2017 2:50,23.2,86.6,4.918,0.077,0.119,28940.64373,18497.99366,18393.47962
8/26/2017 3:00,23.12,86.7,4.92,0.102,0.107,28761.64262,18235.69166,18249.02821
8/26/2017 3:10,22.63,86.7,4.915,0.088,0.133,28652.96337,18250.89757,18206.89655
8/26/2017 3:20,22.53,87.1,4.924,0.088,0.085,28800,18110.24287,18116.61442
8/26/2017 3:30,22.43,86.9,4.92,0.08,0.137,28787.21421,18125.44879,17978.18182
8/26/2017 3:40,22.01,87.4,4.917,0.073,0.137,28665.74917,17950.58078,17665.20376
8/26/2017 3:50,21.97,87.4,4.921,0.08,0.1,28883.10766,18148.25766,17659.18495
8/26/2017 4:00,21.94,87.5,4.923,0.121,0.148,28729.67814,17885.95565,17689.279
8/26/2017 4:10,21.92,87.7,4.918,0.077,0.133,29317.82464,18171.06653,17821.69279
8/26/2017 4:20,21.96,87.4,4.926,0.077,0.13,29484.03996,18117.84583,17514.73354
8/26/2017 4:30,21.97,87.6,4.924,0.066,0.159,29362.57492,18072.22809,17358.24451
8/26/2017 4:40,22,87.4,4.918,0.095,0.085,29151.60932,17673.07286,17069.34169
8/26/2017 4:50,22.03,87.3,4.917,0.091,0.144,28831.96448,17391.76346,16660.0627
8/26/2017 5:00,22.07,87.4,4.919,0.08,0.104,28141.53163,17121.8585,16323.0094
8/26/2017 5:10,22.1,87.3,4.917,0.066,0.1,27316.84795,16563.04118,16004.01254
8/26/2017 5:20,22.01,87.1,4.919,0.08,0.119,26006.30411,15738.12038,15251.66144
8/26/2017 5:30,21.89,87.1,4.918,0.073,0.119,25060.15538,15259.13411,14366.89655
8/26/2017 5:40,21.9,87.4,4.919,0.088,0.133,24440.0444,14814.36114,13608.52665
8/26/2017 5:50,21.83,87.1,4.92,0.077,0.122,24043.68479,14335.37487,13301.5674
8/26/2017 6:00,21.79,87.1,4.919,0.135,0.081,24101.22087,14361.98522,13205.26646
8/26/2017 6:10,21.83,87.2,4.919,0.084,0.126,24145.97114,14274.55121,13066.83386
8/26/2017 6:20,21.9,86.8,4.916,0.124,0.152,24344.15094,14388.59556,13084.89028
8/26/2017 6:30,21.77,86.5,4.917,0.548,0.437,24919.51165,14266.94826,13223.32288
8/26/2017 6:40,21.74,86.3,4.916,2.281,1.689,24938.69034,14612.88279,13409.90596
8/26/2017 6:50,21.7,86.3,4.917,6.309,4.859,25226.3707,14597.67687,13650.65831
8/26/2017 7:00,21.67,86.2,4.92,16.54,12.15,25443.72919,15095.67054,13861.31661
8/26/2017 7:10,21.68,86.1,4.916,38.5,24.18,25999.91121,15145.08976,14180.31348
8/26/2017 7:20,21.8,86,4.917,61.74,31.88,26223.6626,15901.58395,14589.59248
8/26/2017 7:30,22,85.8,4.915,87.6,35.36,26626.41509,16217.10665,14818.30721
8/26/2017 7:40,22.22,84.9,4.915,115.4,40,26997.20311,16874.76241,15004.89028
8/26/2017 7:50,22.72,84.7,4.916,144,43.82,27559.77802,17152.27033,15185.45455
8/26/2017 8:00,23.48,84.1,4.919,175.5,52.18,28339.71143,17897.36008,15703.0721
8/26/2017 8:10,23.95,83.3,4.917,197.4,66.86,29439.28968,18114.04435,16202.63323
8/26/2017 8:20,24.01,83.4,4.917,154.1,72.9,29963.50721,18505.59662,16515.61129
8/26/2017 8:30,23.88,83.6,4.914,160.7,96.6,30673.11876,18992.18585,16876.73981
8/26/2017 8:40,24.01,83.6,4.918,282.3,104.3,31293.22974,19398.94403,17334.16928
8/26/2017 8:50,24.1,83,4.917,334.6,81.9,32066.77026,20246.67371,17580.94044
8/26/2017 9:00,24.12,82,4.921,225,88.8,32392.80799,20470.96093,17936.05016
8/26/2017 9:10,24.32,81.1,4.921,363.2,101.4,32942.59711,21090.6019,18658.30721
8/26/2017 9:20,24.63,80,4.919,438.1,82.5,33319.77802,21485.95565,19127.77429
8/26/2017 9:30,24.94,77.8,4.92,441.9,76.1,33882.35294,21600,19320.37618
8/26/2017 9:40,25.26,75.6,4.918,499.3,74.2,34502.46393,22215.83949,19543.0721
8/26/2017 9:50,25.76,72.1,4.92,527.9,72.7,34911.60932,22519.95776,19759.74922
8/26/2017 10:00,25.97,70.5,4.929,552.8,70.8,35691.54273,22660.61246,19928.27586
8/26/2017 10:10,26.07,69.79,4.92,580.7,69.65,36522.61931,23029.35586,20301.44201
8/26/2017 10:20,26.34,68.72,4.92,605.5,67.97,36918.97891,23348.68004,20385.70533
8/26/2017 10:30,26.59,67.72,4.922,630.2,66.93,37238.62375,23291.65787,20656.55172
8/26/2017 10:40,26.77,65.76,4.922,651.9,66.28,37718.09101,23538.75396,21077.86834
8/26/2017 10:50,27.01,64.22,4.92,671.3,65.91,38012.16426,23911.29884,21282.50784
8/26/2017 11:00,27.06,64.85,4.92,693,66.18,38299.84462,24211.61563,21469.09091
8/26/2017 11:10,27.06,64.92,4.924,711,66.31,38408.52386,24428.29989,21529.279
8/26/2017 11:20,27.13,64.55,4.924,729,65.39,38466.05993,24876.87434,21577.42947
8/26/2017 11:30,27.16,63.12,4.922,743,64.96,38945.52719,24702.00634,21727.89969
8/26/2017 11:40,27.17,63.19,4.921,759,63.54,39424.99445,24968.10982,21986.70846
8/26/2017 11:50,27.29,63.95,4.921,772,63.99,39412.20866,25025.132,22203.38558
8/26/2017 12:00,27.11,64.42,4.922,782,64.48,39393.02997,24968.10982,22317.74295
8/26/2017 12:10,26.91,65.42,4.921,790,64.8,39616.78135,25009.92608,22474.23197
8/26/2017 12:20,27.14,65.52,4.925,797,65.36,39623.17425,24671.59451,22510.34483
8/26/2017 12:30,27.16,64.52,4.923,804,65.39,39565.63818,25055.54382,22636.73981
8/26/2017 12:40,27.19,64.65,4.918,812,64.33,39584.81687,24949.10243,22702.94671
8/26/2017 12:50,27.1,65.59,4.92,817,63.64,39469.74473,25017.52904,22769.15361
8/26/2017 13:00,27.16,66.46,4.924,816,63.92,39418.60155,25146.7793,22847.39812
8/26/2017 13:10,26.89,67.36,4.922,818,64.64,39508.10211,25211.40444,22991.84953
8/26/2017 13:20,26.84,67.96,4.926,820,65.67,39923.6404,25165.78669,22943.69906
8/26/2017 13:30,26.84,68.36,4.931,816,68.76,39917.2475,25222.80887,22931.66144
8/26/2017 13:40,26.84,68.49,4.929,812,69.67,39898.06881,25055.54382,23052.03762
8/26/2017 13:50,26.92,68.09,4.934,797,69.81,39706.28191,25135.37487,22841.37931
8/26/2017 14:00,26.93,67.22,4.947,800,71.5,39456.95893,24994.72017,22925.64263
8/26/2017 14:10,26.84,66.49,4.961,789,72.3,39424.99445,25200,22799.24765
8/26/2017 14:20,27,64.85,4.956,779,74,39316.31521,24884.4773,22841.37931
8/26/2017 14:30,26.96,66.42,4.942,760,78,39003.06326,24671.59451,22811.28527
8/26/2017 14:40,26.94,68.32,4.934,760,73.2,39015.84906,24546.14572,22612.66458
8/26/2017 14:50,26.79,68.39,4.927,743,69.16,38696.20422,24409.2925,22546.45768
8/26/2017 15:00,26.78,68.26,4.942,726,66.67,38517.20311,24405.49102,22666.83386
8/26/2017 15:10,26.83,68.89,4.968,706,65.24,38114.45061,24314.25554,22853.41693
8/26/2017 15:20,26.96,68.89,4.961,687.6,64.22,37916.27081,23869.48258,22775.17241
8/26/2017 15:30,27.09,68.12,4.939,668.6,65.39,38018.55716,23934.10771,22678.87147
8/26/2017 15:40,26.76,69.66,4.932,649.2,65.8,37788.41287,23945.51214,22708.96552
8/26/2017 15:50,26.59,71.8,4.938,626.3,68.56,37762.84129,23918.9018,22733.04075
8/26/2017 16:00,26.61,70.3,4.936,602.2,72.9,37468.76804,23865.6811,22913.60502
8/26/2017 16:10,26.7,71,4.94,579,72.2,37129.94451,23839.07075,23003.88715
8/26/2017 16:20,26.46,71.4,4.933,555.8,74.4,37014.87236,23755.43823,22660.81505
8/26/2017 16:30,26.49,71.4,4.919,527.6,70.9,36867.83574,23671.8057,22570.53292
8/26/2017 16:40,26.36,71.3,4.925,502.9,68.07,36976.51498,23614.78353,22648.77743
8/26/2017 16:50,26.39,71.6,4.951,470.9,65.48,36855.04994,23367.68743,22793.22884
8/26/2017 17:00,26.48,71.1,4.925,444.8,63.76,36759.15649,23367.68743,22678.87147
8/26/2017 17:10,26.48,70.7,4.924,419.1,64.43,36746.3707,23550.15839,22594.60815
8/26/2017 17:20,26.44,71.4,4.921,388.8,63.9,36855.04994,23325.87117,22745.07837
8/26/2017 17:30,26.29,72.8,4.922,359.7,64.94,36906.19312,23398.09926,22739.05956
8/26/2017 17:40,26.1,73.9,4.924,323.6,81.4,36324.43951,23580.57022,22967.77429
8/26/2017 17:50,25.89,75.2,4.929,217.2,133.1,36842.26415,23683.21014,23250.65831
8/26/2017 18:00,25.8,75.7,4.931,260.7,251.6,36874.22863,23839.07075,23623.82445
8/26/2017 18:10,25.69,76.2,4.921,229.7,239.6,37213.05216,24226.82154,24370.15674
8/26/2017 18:20,25.7,75.8,4.919,197.3,207.2,37961.02109,24603.1679,25014.16928
8/26/2017 18:30,25.79,75.6,4.919,167.3,176.1,38875.20533,25009.92608,25886.89655
8/26/2017 18:40,25.65,75.9,4.945,135.5,142.5,40032.31964,25705.59662,27235.10972
8/26/2017 18:50,25.63,76.1,4.925,108.8,114.1,41879.86681,27199.57761,29666.70846
8/26/2017 19:00,25.44,76.7,4.921,82.4,85.5,45197.78024,29290.39071,31676.9906
8/26/2017 19:10,25.43,77.2,4.933,61.44,63.01,47448.07991,30457.44456,32423.32288
8/26/2017 19:20,25.36,78.2,4.931,27.07,25.52,48445.37181,30833.79092,32802.50784
8/26/2017 19:30,25.17,78.6,4.93,7.65,6.326,48912.05327,30963.04118,33043.26019
8/26/2017 19:40,25.02,79.2,4.923,6.411,5.378,49161.37625,30959.2397,33187.7116
8/26/2017 19:50,24.9,80.1,4.922,4.266,3.589,49180.55494,30822.38648,33007.14734
8/26/2017 20:00,24.78,80.6,4.922,1.283,1.019,49289.23418,30784.3717,32627.96238
8/26/2017 20:10,24.66,81,4.922,0.278,0.27,49065.4828,30685.53326,32068.21317
8/26/2017 20:20,24.58,81,4.923,0.106,0.089,48937.62486,30514.46674,32164.51411
8/26/2017 20:30,24.51,80.9,4.922,0.069,0.122,48733.05216,30202.74551,31821.44201
8/26/2017 20:40,24.51,80.6,4.924,0.095,0.089,48407.01443,29742.76663,31562.63323
8/26/2017 20:50,24.52,80.5,4.925,0.073,0.141,48573.22974,29932.84055,31586.70846
8/26/2017 21:00,24.49,81.3,4.921,0.066,0.093,48496.51498,29605.91341,31117.24138
8/26/2017 21:10,24.43,82.2,4.922,0.121,0.07,48170.47725,29640.12672,30924.6395
8/26/2017 21:20,24.38,82.7,4.925,0.08,0.122,47780.51054,29381.62619,30683.88715
8/26/2017 21:30,24.31,83.3,4.918,0.066,0.081,47518.40178,29157.33897,30419.05956
8/26/2017 21:40,24.27,83.8,4.922,0.102,0.107,47173.18535,28860.82365,30244.51411
8/26/2017 21:50,24.2,84.3,4.923,0.073,0.13,46891.89789,28906.44139,30021.81818
8/26/2017 22:00,24.09,84.9,4.917,0.058,0.126,46412.43063,28514.88912,29889.40439
8/26/2017 22:10,24.02,85.2,4.921,0.08,0.115,45766.74806,28302.00634,29672.72727
8/26/2017 22:20,23.92,86,4.925,0.11,0.126,45427.92453,27994.08659,29576.42633
8/26/2017 22:30,23.93,86.3,4.922,0.11,0.126,44635.20533,27838.22598,29419.9373
8/26/2017 22:40,23.88,86.6,4.922,0.102,0.111,43701.8424,27336.43083,28968.52665
8/26/2017 22:50,23.88,86.6,4.924,0.088,0.13,43100.9101,27131.151,28559.24765
8/26/2017 23:00,23.92,86.6,4.916,0.08,0.122,41937.40289,26606.54699,27981.44201
8/26/2017 23:10,23.52,86.5,4.92,0.037,0.137,41202.21976,26545.72334,26976.30094
8/26/2017 23:20,23.33,86.6,4.924,0.095,0.093,40345.57159,25751.21436,26554.98433
8/26/2017 23:30,23.23,86.5,4.922,0.073,0.119,39572.03108,25496.51531,26284.13793
8/26/2017 23:40,23.17,86.7,4.924,0.088,0.111,38664.23973,24884.4773,25658.18182
8/26/2017 23:50,23.24,86.9,4.923,0.091,0.13,37852.34184,24451.10876,25278.99687
8/27/2017 0:00,23.14,87,4.917,0.077,0.126,36912.58602,23690.81309,25032.22571
8/27/2017 0:10,23.19,87.4,4.923,0.091,0.107,36196.58158,23413.30517,24634.98433
8/27/2017 0:20,23.36,87.7,4.924,0.095,0.126,35474.18424,23017.95143,24171.53605
8/27/2017 0:30,23.55,87.4,4.919,0.073,0.133,34604.75028,22595.98733,23720.12539
8/27/2017 0:40,23.37,87.7,4.92,0.069,0.115,33530.74362,21907.91975,23304.82759
8/27/2017 0:50,23.42,87.8,4.917,0.066,0.17,32757.20311,21466.94826,22895.54859
8/27/2017 1:00,23.12,87.9,4.919,0.091,0.119,32897.84684,20949.9472,22432.10031
8/27/2017 1:10,23.03,87.8,4.924,0.106,0.1,32431.16537,20885.32207,22089.02821
8/27/2017 1:20,23.08,88.3,4.92,0.069,0.115,32066.77026,20109.82049,21679.74922
8/27/2017 1:30,23.17,88.2,4.918,0.099,0.137,31485.01665,20151.63675,21378.80878
8/27/2017 1:40,23.17,88.6,4.92,0.106,0.119,31139.80022,19634.63569,21041.75549
8/27/2017 1:50,23.15,88.7,4.921,0.095,0.122,30295.93785,19433.15734,20608.40125
8/27/2017 2:00,22.84,88.9,4.916,0.084,0.119,29969.90011,19068.21542,20229.2163
8/27/2017 2:10,22.82,88.9,4.917,0.073,0.144,29586.3263,18976.97994,19958.36991
8/27/2017 2:20,22.81,89,4.918,0.095,0.107,29209.14539,18726.08237,19693.54232
8/27/2017 2:30,22.77,89.1,4.922,0.08,0.148,29317.82464,18577.82471,19579.18495
8/27/2017 2:40,22.76,89.6,4.916,0.048,0.163,29042.93008,18361.14044,19392.60188
8/27/2017 2:50,22.94,89.4,4.916,0.073,0.133,28966.21532,18258.50053,19121.75549
8/27/2017 3:00,22.8,89.3,4.918,0.084,0.115,29004.5727,18193.8754,18899.05956
8/27/2017 3:10,22.58,89.7,4.919,0.099,0.111,28972.60821,18220.48574,18766.64577
8/27/2017 3:20,22.3,89.4,4.922,0.088,0.133,29183.57381,18095.03696,18628.21317
8/27/2017 3:30,22.46,90.2,4.918,0.113,0.093,29145.21643,17764.30834,18568.02508
8/27/2017 3:40,22.78,90,4.922,0.102,0.141,29036.53718,17866.94826,18447.6489
8/27/2017 3:50,22.69,90.5,4.918,0.099,0.163,29138.82353,17851.74234,18387.46082
8/27/2017 4:00,22.81,90.6,4.917,0.08,0.122,29132.43063,17654.06547,18411.53605
8/27/2017 4:10,22.91,90.4,4.918,0.08,0.104,29522.39734,17741.49947,18610.15674
8/27/2017 4:20,22.91,90.4,4.916,0.066,0.17,29669.43396,17942.97782,18381.44201
8/27/2017 4:30,22.59,90.5,4.919,0.102,0.13,29452.07547,17517.21225,17773.54232
8/27/2017 4:40,22.28,90.5,4.922,0.08,0.126,28934.25083,17175.0792,17556.8652
8/27/2017 4:50,22.3,90.4,4.916,0.099,0.163,28934.25083,16927.9831,17562.88401
8/27/2017 5:00,22.24,90,4.917,0.066,0.148,28352.49723,16924.18163,17183.69906
8/27/2017 5:10,22.28,89.8,4.92,0.113,0.089,27086.70366,16072.65048,16816.55172
8/27/2017 5:20,22.36,89.5,4.919,0.106,0.1,25827.303,15247.72967,16196.61442
8/27/2017 5:30,22.51,89.3,4.918,0.099,0.089,24996.22642,14612.88279,14998.87147
8/27/2017 5:40,22.64,88.6,4.918,0.073,0.133,24369.72253,14061.66843,13421.94357
8/27/2017 5:50,22.95,88.7,4.918,0.099,0.148,23794.36182,13480.04224,12651.53605
8/27/2017 6:00,23.05,88.8,4.92,0.135,0.111,23826.3263,13415.41711,12513.10345
8/27/2017 6:10,22.82,88.1,4.917,0.102,0.115,23979.75583,13457.23337,12717.74295
8/27/2017 6:20,22.81,88.2,4.916,0.102,0.122,23845.50499,13506.65259,12880.25078
8/27/2017 6:30,23.47,88.7,4.916,0.212,0.281,23883.86238,13666.31468,12802.00627
8/27/2017 6:40,23.53,88.2,4.918,1.02,0.704,24120.39956,13506.65259,12789.96865
8/27/2017 6:50,23.42,88.4,4.92,2.906,2.122,24293.00777,13765.15312,13054.79624
8/27/2017 7:00,23.39,88.6,4.917,8.37,6.426,24420.8657,14301.16156,13247.39812
8/27/2017 7:10,23.41,88.7,4.916,12.88,9.63,24766.08213,14590.07392,13361.75549
8/27/2017 7:20,23.41,89,4.916,15.05,11.11,24881.15427,15061.45723,13373.7931
8/27/2017 7:30,23.35,89.1,4.915,18.88,14.63,25130.47725,15057.65576,13674.73354
8/27/2017 7:40,23.31,89.4,4.918,22.32,16.93,25315.87125,15156.49419,14017.80564
8/27/2017 7:50,23.28,89.3,4.921,33.45,25.13,25629.1232,15247.72967,14258.55799
8/27/2017 8:00,23.19,89.3,4.919,39.2,29.79,26319.55605,15586.06125,14812.2884
8/27/2017 8:10,23.1,89.3,4.916,47.96,35.79,27086.70366,15962.4076,15125.26646
8/27/2017 8:20,23.04,88.9,4.917,65.32,49.27,27521.42064,16494.61457,15540.56426
8/27/2017 8:30,23.27,88.5,4.92,74.3,56.72,28358.89012,16760.71806,16130.40752
8/27/2017 8:40,23.46,88.1,4.919,92.9,70.5,29055.71587,17597.04329,16702.19436
8/27/2017 8:50,23.67,87.3,4.919,122,91.9,29835.64928,17996.19852,17207.77429
8/27/2017 9:00,23.98,85.7,4.919,183.1,133.9,30468.54606,18231.89018,17370.28213
8/27/2017 9:10,24.1,84.6,4.919,202.8,141.8,31031.12098,18543.6114,17713.35423
8/27/2017 9:20,24.34,82.2,4.926,284.6,153.2,31523.37403,19003.59029,18170.7837
8/27/2017 9:30,24.72,80.7,4.921,449.3,174.2,32181.8424,19440.7603,18423.57367
8/27/2017 9:40,25.07,78.7,4.919,483.5,157.9,32629.34517,19839.91552,18989.34169
8/27/2017 9:50,25.41,76.4,4.923,429.7,162.5,32942.59711,20235.26927,19169.90596
8/27/2017 10:00,25.55,75.1,4.919,522.1,150.4,33454.02886,20550.79197,19284.26332
8/27/2017 10:10,25.84,73.8,4.923,531.1,129.2,33939.88901,20546.9905,19585.20376
8/27/2017 10:20,26.01,72,4.919,588.5,119.1,34342.64151,20923.33685,19633.35423
8/27/2017 10:30,26.05,71.9,4.92,606.7,117.5,34662.28635,21033.57973,19844.01254
8/27/2017 10:40,26.1,71.7,4.922,636.6,125.4,35001.10988,21193.24182,20205.14107
8/27/2017 10:50,26.32,71.1,4.924,656.5,122.4,35423.04107,21676.02957,20325.51724
8/27/2017 11:00,26.44,69.36,4.922,666.1,122.3,35493.36293,21824.28722,20764.89028
8/27/2017 11:10,26.72,68.39,4.927,685.5,125.4,36049.54495,21854.69905,21095.92476
8/27/2017 11:20,26.75,66.49,4.921,697.8,130.6,36119.86681,22078.98627,21228.33856
8/27/2017 11:30,26.87,66.12,4.922,714,135.6,36433.11876,21869.90496,21150.09404
8/27/2017 11:40,27.04,64.72,4.926,723,140.7,36720.79911,21953.53749,21107.96238
8/27/2017 11:50,27.02,64.12,4.922,737,145.3,36650.47725,22257.65576,21144.07524
8/27/2017 12:00,27.04,64.35,4.922,750,148.2,36823.08546,22565.5755,21438.99687
8/27/2017 12:10,27.06,64.32,4.926,725,142.6,36880.62153,22748.04646,21547.33542
8/27/2017 12:20,27.01,65.05,4.925,759,147.6,37110.76582,22915.31151,21402.88401
8/27/2017 12:30,27.13,64.09,4.926,770,153.2,37213.05216,23135.79725,21414.92163
8/27/2017 12:40,27.03,65.66,4.922,772,155.2,37225.83796,23078.77508,21655.67398
8/27/2017 12:50,26.93,66.46,4.919,771,154,37155.51609,23173.81204,21884.38871
8/27/2017 13:00,26.94,66.16,4.922,780,154.7,37673.34073,23325.87117,21824.20063
8/27/2017 13:10,27.24,66.19,4.919,776,157.2,37909.87791,23648.99683,21842.25705
8/27/2017 13:20,27.19,65.99,4.921,779,157.5,37737.2697,23428.51109,21764.01254
8/27/2017 13:30,27.23,66.19,4.922,779,157.7,38056.91454,23534.95248,21788.08777
8/27/2017 13:40,27.32,64.79,4.92,773,155.4,38063.30744,23626.18796,21842.25705
8/27/2017 13:50,27.27,63.59,4.925,770,153.6,37686.12653,23284.05491,21836.23824
8/27/2017 14:00,27.31,63.75,4.922,756,154.5,37213.05216,23500.73918,21601.5047
8/27/2017 14:10,27.37,63.55,4.925,748,156.7,37462.37514,23474.12883,21438.99687
8/27/2017 14:20,27.53,64.45,4.92,738,160.3,37404.83907,23337.27561,21378.80878
8/27/2017 14:30,27.52,64.15,4.925,724,164.9,37072.40844,23101.58395,21174.16928
8/27/2017 14:40,27.36,63.99,4.92,701,169.5,36912.58602,23268.849,21330.65831
8/27/2017 14:50,27.31,64.05,4.924,670.9,172.2,36906.19312,22991.34108,21186.2069
8/27/2017 15:00,27.21,64.62,4.927,648.5,178.6,36848.65705,23044.56177,21059.81191
8/27/2017 15:10,27.18,65.62,4.926,736,203.4,36656.87014,22748.04646,21126.01881
8/27/2017 15:20,27.28,66.89,4.923,691,193.6,36688.83463,22903.90707,21107.96238
8/27/2017 15:30,27.18,67.82,4.944,636.2,180,36420.33296,22820.27455,20861.19122
8/27/2017 15:40,27.19,68.15,4.931,623.4,174.7,36305.26082,22649.20803,20704.70219
8/27/2017 15:50,27.23,68.15,4.932,591.3,167.8,36381.97558,22481.94298,20813.04075
8/27/2017 16:00,27.3,68.32,4.947,562,165.8,35966.43729,22500.95037,20801.00313
8/27/2017 16:10,27.17,69.25,4.943,538.7,164.7,36043.15205,22212.03801,20849.15361
8/27/2017 16:20,26.98,70.2,4.925,519.3,158.2,35742.6859,22314.67793,20788.96552
8/27/2017 16:30,26.98,69.49,4.933,491.1,153.7,35697.93563,22151.21436,20891.28527
8/27/2017 16:40,27.11,70.5,4.919,467.3,150.8,35550.899,22177.82471,20909.34169
8/27/2017 16:50,26.98,71.3,4.921,439.5,146.9,35570.07769,22078.98627,21047.77429
8/27/2017 17:00,26.94,71.7,4.923,411.3,144.2,35154.5394,21949.73601,20758.87147
8/27/2017 17:10,26.89,73.7,4.916,381.2,143.3,35435.82686,22006.75818,20879.24765
